Entity,Code,Year,Number of significant earthquakes (significant earthquakes)
Kermadec Islands,,1464,0
Kermadec Islands,,1469,0
Kermadec Islands,,1471,0
Kermadec Islands,,1475,0
Kermadec Islands,,1478,0
Kermadec Islands,,1479,0
Kermadec Islands,,1481,0
Kermadec Islands,,1482,0
Kermadec Islands,,1483,0
Kermadec Islands,,1484,0
Kermadec Islands,,1485,0
Kermadec Islands,,1487,0
Kermadec Islands,,1488,0
Kermadec Islands,,1489,0
Kermadec Islands,,1490,0
Kermadec Islands,,1491,0
Kermadec Islands,,1493,0
Kermadec Islands,,1494,0
Kermadec Islands,,1495,0
Kermadec Islands,,1496,0
Kermadec Islands,,1498,0
Kermadec Islands,,1499,0
Kermadec Islands,,1500,0
Kermadec Islands,,1501,0
Kermadec Islands,,1502,0
Kermadec Islands,,1504,0
Kermadec Islands,,1505,0
Kermadec Islands,,1507,0
Kermadec Islands,,1508,0
Kermadec Islands,,1509,0
Kermadec Islands,,1510,0
Kermadec Islands,,1511,0
Kermadec Islands,,1512,0
Kermadec Islands,,1513,0
Kermadec Islands,,1514,0
Kermadec Islands,,1515,0
Kermadec Islands,,1516,0
Kermadec Islands,,1517,0
Kermadec Islands,,1518,0
Kermadec Islands,,1520,0
Kermadec Islands,,1522,0
Kermadec Islands,,1523,0
Kermadec Islands,,1524,0
Kermadec Islands,,1527,0
Kermadec Islands,,1530,0
Kermadec Islands,,1531,0
Kermadec Islands,,1535,0
Kermadec Islands,,1536,0
Kermadec Islands,,1537,0
Kermadec Islands,,1538,0
Kermadec Islands,,1539,0
Kermadec Islands,,1541,0
Kermadec Islands,,1542,0
Kermadec Islands,,1543,0
Kermadec Islands,,1545,0
Kermadec Islands,,1546,0
Kermadec Islands,,1547,0
Kermadec Islands,,1549,0
Kermadec Islands,,1550,0
Kermadec Islands,,1551,0
Kermadec Islands,,1552,0
Kermadec Islands,,1553,0
Kermadec Islands,,1555,0
Kermadec Islands,,1556,0
Kermadec Islands,,1560,0
Kermadec Islands,,1561,0
Kermadec Islands,,1562,0
Kermadec Islands,,1563,0
Kermadec Islands,,1564,0
Kermadec Islands,,1565,0
Kermadec Islands,,1566,0
Kermadec Islands,,1568,0
Kermadec Islands,,1570,0
Kermadec Islands,,1571,0
Kermadec Islands,,1573,0
Kermadec Islands,,1574,0
Kermadec Islands,,1575,0
Kermadec Islands,,1576,0
Kermadec Islands,,1577,0
Kermadec Islands,,1578,0
Kermadec Islands,,1579,0
Kermadec Islands,,1580,0
Kermadec Islands,,1581,0
Kermadec Islands,,1582,0
Kermadec Islands,,1584,0
Kermadec Islands,,1586,0
Kermadec Islands,,1587,0
Kermadec Islands,,1588,0
Kermadec Islands,,1589,0
Kermadec Islands,,1590,0
Kermadec Islands,,1591,0
Kermadec Islands,,1593,0
Kermadec Islands,,1594,0
Kermadec Islands,,1596,0
Kermadec Islands,,1597,0
Kermadec Islands,,1598,0
Kermadec Islands,,1599,0
Kermadec Islands,,1600,0
Kermadec Islands,,1601,0
Kermadec Islands,,1602,0
Kermadec Islands,,1603,0
Kermadec Islands,,1604,0
Kermadec Islands,,1605,0
Kermadec Islands,,1606,0
Kermadec Islands,,1608,0
Kermadec Islands,,1609,0
Kermadec Islands,,1610,0
Kermadec Islands,,1611,0
Kermadec Islands,,1612,0
Kermadec Islands,,1613,0
Kermadec Islands,,1614,0
Kermadec Islands,,1615,0
Kermadec Islands,,1616,0
Kermadec Islands,,1618,0
Kermadec Islands,,1619,0
Kermadec Islands,,1620,0
Kermadec Islands,,1621,0
Kermadec Islands,,1622,0
Kermadec Islands,,1624,0
Kermadec Islands,,1625,0
Kermadec Islands,,1626,0
Kermadec Islands,,1627,0
Kermadec Islands,,1628,0
Kermadec Islands,,1629,0
Kermadec Islands,,1630,0
Kermadec Islands,,1631,0
Kermadec Islands,,1632,0
Kermadec Islands,,1633,0
Kermadec Islands,,1634,0
Kermadec Islands,,1636,0
Kermadec Islands,,1638,0
Kermadec Islands,,1639,0
Kermadec Islands,,1640,0
Kermadec Islands,,1641,0
Kermadec Islands,,1642,0
Kermadec Islands,,1643,0
Kermadec Islands,,1644,0
Kermadec Islands,,1645,0
Kermadec Islands,,1646,0
Kermadec Islands,,1647,0
Kermadec Islands,,1648,0
Kermadec Islands,,1649,0
Kermadec Islands,,1650,0
Kermadec Islands,,1651,0
Kermadec Islands,,1652,0
Kermadec Islands,,1653,0
Kermadec Islands,,1654,0
Kermadec Islands,,1655,0
Kermadec Islands,,1656,0
Kermadec Islands,,1657,0
Kermadec Islands,,1658,0
Kermadec Islands,,1659,0
Kermadec Islands,,1660,0
Kermadec Islands,,1661,0
Kermadec Islands,,1662,0
Kermadec Islands,,1663,0
Kermadec Islands,,1664,0
Kermadec Islands,,1665,0
Kermadec Islands,,1666,0
Kermadec Islands,,1667,0
Kermadec Islands,,1668,0
Kermadec Islands,,1669,0
Kermadec Islands,,1670,0
Kermadec Islands,,1671,0
Kermadec Islands,,1672,0
Kermadec Islands,,1673,0
Kermadec Islands,,1674,0
Kermadec Islands,,1675,0
Kermadec Islands,,1676,0
Kermadec Islands,,1677,0
Kermadec Islands,,1678,0
Kermadec Islands,,1679,0
Kermadec Islands,,1680,0
Kermadec Islands,,1681,0
Kermadec Islands,,1682,0
Kermadec Islands,,1683,0
Kermadec Islands,,1684,0
Kermadec Islands,,1687,0
Kermadec Islands,,1688,0
Kermadec Islands,,1689,0
Kermadec Islands,,1690,0
Kermadec Islands,,1691,0
Kermadec Islands,,1692,0
Kermadec Islands,,1693,0
Kermadec Islands,,1694,0
Kermadec Islands,,1695,0
Kermadec Islands,,1696,0
Kermadec Islands,,1697,0
Kermadec Islands,,1698,0
Kermadec Islands,,1699,0
Kermadec Islands,,1700,0
Kermadec Islands,,1701,0
Kermadec Islands,,1702,0
Kermadec Islands,,1703,0
Kermadec Islands,,1704,0
Kermadec Islands,,1705,0
Kermadec Islands,,1706,0
Kermadec Islands,,1707,0
Kermadec Islands,,1708,0
Kermadec Islands,,1709,0
Kermadec Islands,,1710,0
Kermadec Islands,,1711,0
Kermadec Islands,,1713,0
Kermadec Islands,,1714,0
Kermadec Islands,,1715,0
Kermadec Islands,,1716,0
Kermadec Islands,,1717,0
Kermadec Islands,,1718,0
Kermadec Islands,,1719,0
Kermadec Islands,,1720,0
Kermadec Islands,,1721,0
Kermadec Islands,,1722,0
Kermadec Islands,,1723,0
Kermadec Islands,,1725,0
Kermadec Islands,,1726,0
Kermadec Islands,,1727,0
Kermadec Islands,,1728,0
Kermadec Islands,,1729,0
Kermadec Islands,,1730,0
Kermadec Islands,,1731,0
Kermadec Islands,,1732,0
Kermadec Islands,,1733,0
Kermadec Islands,,1734,0
Kermadec Islands,,1735,0
Kermadec Islands,,1736,0
Kermadec Islands,,1737,0
Kermadec Islands,,1738,0
Kermadec Islands,,1739,0
Kermadec Islands,,1740,0
Kermadec Islands,,1741,0
Kermadec Islands,,1742,0
Kermadec Islands,,1743,0
Kermadec Islands,,1744,0
Kermadec Islands,,1746,0
Kermadec Islands,,1747,0
Kermadec Islands,,1748,0
Kermadec Islands,,1749,0
Kermadec Islands,,1750,0
Kermadec Islands,,1751,0
Kermadec Islands,,1752,0
Kermadec Islands,,1754,0
Kermadec Islands,,1755,0
Kermadec Islands,,1756,0
Kermadec Islands,,1757,0
Kermadec Islands,,1758,0
Kermadec Islands,,1759,0
Kermadec Islands,,1760,0
Kermadec Islands,,1761,0
Kermadec Islands,,1762,0
Kermadec Islands,,1763,0
Kermadec Islands,,1764,0
Kermadec Islands,,1765,0
Kermadec Islands,,1766,0
Kermadec Islands,,1767,0
Kermadec Islands,,1768,0
Kermadec Islands,,1769,0
Kermadec Islands,,1770,0
Kermadec Islands,,1771,0
Kermadec Islands,,1772,0
Kermadec Islands,,1773,0
Kermadec Islands,,1774,0
Kermadec Islands,,1775,0
Kermadec Islands,,1776,0
Kermadec Islands,,1777,0
Kermadec Islands,,1778,0
Kermadec Islands,,1779,0
Kermadec Islands,,1780,0
Kermadec Islands,,1781,0
Kermadec Islands,,1782,0
Kermadec Islands,,1783,0
Kermadec Islands,,1784,0
Kermadec Islands,,1785,0
Kermadec Islands,,1786,0
Kermadec Islands,,1787,0
Kermadec Islands,,1788,0
Kermadec Islands,,1789,0
Kermadec Islands,,1790,0
Kermadec Islands,,1791,0
Kermadec Islands,,1792,0
Kermadec Islands,,1793,0
Kermadec Islands,,1794,0
Kermadec Islands,,1795,0
Kermadec Islands,,1796,0
Kermadec Islands,,1797,0
Kermadec Islands,,1798,0
Kermadec Islands,,1799,0
Kermadec Islands,,1800,0
Kermadec Islands,,1801,0
Kermadec Islands,,1802,0
Kermadec Islands,,1803,0
Kermadec Islands,,1804,0
Kermadec Islands,,1805,0
Kermadec Islands,,1806,0
Kermadec Islands,,1808,0
Kermadec Islands,,1809,0
Kermadec Islands,,1810,0
Kermadec Islands,,1811,0
Kermadec Islands,,1812,0
Kermadec Islands,,1813,0
Kermadec Islands,,1814,0
Kermadec Islands,,1815,0
Kermadec Islands,,1816,0
Kermadec Islands,,1817,0
Kermadec Islands,,1818,0
Kermadec Islands,,1819,0
Kermadec Islands,,1820,0
Kermadec Islands,,1821,0
Kermadec Islands,,1822,0
Kermadec Islands,,1823,0
Kermadec Islands,,1824,0
Kermadec Islands,,1825,0
Kermadec Islands,,1826,0
Kermadec Islands,,1827,0
Kermadec Islands,,1828,0
Kermadec Islands,,1829,0
Kermadec Islands,,1830,0
Kermadec Islands,,1831,0
Kermadec Islands,,1832,0
Kermadec Islands,,1833,0
Kermadec Islands,,1834,0
Kermadec Islands,,1835,0
Kermadec Islands,,1836,0
Kermadec Islands,,1837,0
Kermadec Islands,,1838,0
Kermadec Islands,,1839,0
Kermadec Islands,,1840,0
Kermadec Islands,,1841,0
Kermadec Islands,,1842,0
Kermadec Islands,,1843,0
Kermadec Islands,,1844,0
Kermadec Islands,,1845,0
Kermadec Islands,,1846,0
Kermadec Islands,,1847,0
Kermadec Islands,,1848,0
Kermadec Islands,,1849,0
Kermadec Islands,,1850,0
Kermadec Islands,,1851,0
Kermadec Islands,,1852,0
Kermadec Islands,,1853,0
Kermadec Islands,,1854,0
Kermadec Islands,,1855,0
Kermadec Islands,,1856,0
Kermadec Islands,,1857,0
Kermadec Islands,,1858,0
Kermadec Islands,,1859,0
Kermadec Islands,,1860,0
Kermadec Islands,,1861,0
Kermadec Islands,,1862,0
Kermadec Islands,,1863,0
Kermadec Islands,,1864,0
Kermadec Islands,,1865,0
Kermadec Islands,,1866,0
Kermadec Islands,,1867,0
Kermadec Islands,,1868,0
Kermadec Islands,,1869,0
Kermadec Islands,,1870,0
Kermadec Islands,,1871,0
Kermadec Islands,,1872,0
Kermadec Islands,,1873,0
Kermadec Islands,,1874,0
Kermadec Islands,,1875,0
Kermadec Islands,,1876,0
Kermadec Islands,,1877,0
Kermadec Islands,,1878,0
Kermadec Islands,,1879,0
Kermadec Islands,,1880,0
Kermadec Islands,,1881,0
Kermadec Islands,,1882,0
Kermadec Islands,,1883,0
Kermadec Islands,,1884,0
Kermadec Islands,,1885,0
Kermadec Islands,,1886,0
Kermadec Islands,,1887,0
Kermadec Islands,,1888,0
Kermadec Islands,,1889,0
Kermadec Islands,,1890,0
Kermadec Islands,,1891,0
Kermadec Islands,,1892,0
Kermadec Islands,,1893,0
Kermadec Islands,,1894,0
Kermadec Islands,,1895,0
Kermadec Islands,,1896,0
Kermadec Islands,,1897,0
Kermadec Islands,,1898,0
Kermadec Islands,,1899,0
Kermadec Islands,,1900,0
Kermadec Islands,,1901,0
Kermadec Islands,,1902,0
Kermadec Islands,,1903,0
Kermadec Islands,,1904,0
Kermadec Islands,,1905,1
Kermadec Islands,,1906,0
Kermadec Islands,,1907,0
Kermadec Islands,,1908,0
Kermadec Islands,,1909,0
Kermadec Islands,,1910,0
Kermadec Islands,,1911,0
Kermadec Islands,,1912,0
Kermadec Islands,,1913,0
Kermadec Islands,,1914,0
Kermadec Islands,,1915,0
Kermadec Islands,,1916,0
Kermadec Islands,,1917,2
Kermadec Islands,,1918,0
Kermadec Islands,,1919,0
Kermadec Islands,,1920,0
Kermadec Islands,,1921,0
Kermadec Islands,,1922,0
Kermadec Islands,,1923,0
Kermadec Islands,,1924,0
Kermadec Islands,,1925,0
Kermadec Islands,,1926,0
Kermadec Islands,,1927,0
Kermadec Islands,,1928,0
Kermadec Islands,,1929,0
Kermadec Islands,,1930,0
Kermadec Islands,,1931,0
Kermadec Islands,,1932,1
Kermadec Islands,,1933,0
Kermadec Islands,,1934,0
Kermadec Islands,,1935,0
Kermadec Islands,,1936,0
Kermadec Islands,,1937,0
Kermadec Islands,,1938,0
Kermadec Islands,,1939,0
Kermadec Islands,,1940,0
Kermadec Islands,,1941,0
Kermadec Islands,,1942,0
Kermadec Islands,,1943,1
Kermadec Islands,,1944,0
Kermadec Islands,,1945,0
Kermadec Islands,,1946,0
Kermadec Islands,,1947,0
Kermadec Islands,,1948,0
Kermadec Islands,,1949,0
Kermadec Islands,,1950,0
Kermadec Islands,,1951,0
Kermadec Islands,,1952,0
Kermadec Islands,,1953,0
Kermadec Islands,,1954,0
Kermadec Islands,,1955,1
Kermadec Islands,,1956,0
Kermadec Islands,,1957,0
Kermadec Islands,,1958,0
Kermadec Islands,,1959,1
Kermadec Islands,,1960,0
Kermadec Islands,,1961,1
Kermadec Islands,,1962,0
Kermadec Islands,,1963,0
Kermadec Islands,,1964,0
Kermadec Islands,,1965,0
Kermadec Islands,,1966,0
Kermadec Islands,,1967,0
Kermadec Islands,,1968,1
Kermadec Islands,,1969,0
Kermadec Islands,,1970,0
Kermadec Islands,,1971,0
Kermadec Islands,,1972,0
Kermadec Islands,,1973,0
Kermadec Islands,,1974,0
Kermadec Islands,,1975,0
Kermadec Islands,,1976,2
Kermadec Islands,,1977,0
Kermadec Islands,,1978,1
Kermadec Islands,,1979,0
Kermadec Islands,,1980,0
Kermadec Islands,,1981,0
Kermadec Islands,,1982,0
Kermadec Islands,,1983,0
Kermadec Islands,,1984,0
Kermadec Islands,,1985,0
Kermadec Islands,,1986,1
Kermadec Islands,,1987,0
Kermadec Islands,,1988,0
Kermadec Islands,,1989,0
Kermadec Islands,,1990,0
Kermadec Islands,,1991,0
Kermadec Islands,,1992,0
Kermadec Islands,,1993,1
Kermadec Islands,,1994,0
Kermadec Islands,,1995,0
Kermadec Islands,,1996,0
Kermadec Islands,,1997,0
Kermadec Islands,,1998,0
Kermadec Islands,,1999,0
Kermadec Islands,,2000,0
Kermadec Islands,,2001,0
Kermadec Islands,,2002,0
Kermadec Islands,,2003,0
Kermadec Islands,,2004,0
Kermadec Islands,,2005,0
Kermadec Islands,,2006,0
Kermadec Islands,,2007,1
Kermadec Islands,,2008,0
Kermadec Islands,,2009,0
Kermadec Islands,,2010,0
Kermadec Islands,,2011,2
Kermadec Islands,,2012,0
Kermadec Islands,,2013,0
Kermadec Islands,,2014,0
Kermadec Islands,,2015,0
Kermadec Islands,,2016,0
Kermadec Islands,,2017,0
Kiribati,KIR,-2150,0
Kiribati,KIR,-2000,0
Kiribati,KIR,-1610,0
Kiribati,KIR,-1566,0
Kiribati,KIR,-1450,0
Kiribati,KIR,-1365,0
Kiribati,KIR,-1250,0
Kiribati,KIR,-1050,0
Kiribati,KIR,-759,0
Kiribati,KIR,-590,0
Kiribati,KIR,-550,0
Kiribati,KIR,-525,0
Kiribati,KIR,-480,0
Kiribati,KIR,-479,0
Kiribati,KIR,-432,0
Kiribati,KIR,-426,0
Kiribati,KIR,-400,0
Kiribati,KIR,-373,0
Kiribati,KIR,-364,0
Kiribati,KIR,-330,0
Kiribati,KIR,-326,0
Kiribati,KIR,-282,0
Kiribati,KIR,-250,0
Kiribati,KIR,-227,0
Kiribati,KIR,-223,0
Kiribati,KIR,-221,0
Kiribati,KIR,-218,0
Kiribati,KIR,-217,0
Kiribati,KIR,-210,0
Kiribati,KIR,-198,0
Kiribati,KIR,-193,0
Kiribati,KIR,-186,0
Kiribati,KIR,-177,0
Kiribati,KIR,-70,0
Kiribati,KIR,-63,0
Kiribati,KIR,-60,0
Kiribati,KIR,-58,0
Kiribati,KIR,-50,0
Kiribati,KIR,-47,0
Kiribati,KIR,-33,0
Kiribati,KIR,-31,0
Kiribati,KIR,-27,0
Kiribati,KIR,-26,0
Kiribati,KIR,-15,0
Kiribati,KIR,10,0
Kiribati,KIR,11,0
Kiribati,KIR,17,0
Kiribati,KIR,23,0
Kiribati,KIR,25,0
Kiribati,KIR,27,0
Kiribati,KIR,29,0
Kiribati,KIR,33,0
Kiribati,KIR,37,0
Kiribati,KIR,46,0
Kiribati,KIR,50,0
Kiribati,KIR,52,0
Kiribati,KIR,55,0
Kiribati,KIR,57,0
Kiribati,KIR,60,0
Kiribati,KIR,62,0
Kiribati,KIR,63,0
Kiribati,KIR,76,0
Kiribati,KIR,79,0
Kiribati,KIR,89,0
Kiribati,KIR,93,0
Kiribati,KIR,100,0
Kiribati,KIR,105,0
Kiribati,KIR,109,0
Kiribati,KIR,115,0
Kiribati,KIR,120,0
Kiribati,KIR,123,0
Kiribati,KIR,128,0
Kiribati,KIR,138,0
Kiribati,KIR,142,0
Kiribati,KIR,143,0
Kiribati,KIR,155,0
Kiribati,KIR,170,0
Kiribati,KIR,173,0
Kiribati,KIR,177,0
Kiribati,KIR,180,0
Kiribati,KIR,243,0
Kiribati,KIR,251,0
Kiribati,KIR,253,0
Kiribati,KIR,258,0
Kiribati,KIR,262,0
Kiribati,KIR,294,0
Kiribati,KIR,304,0
Kiribati,KIR,306,0
Kiribati,KIR,315,0
Kiribati,KIR,319,0
Kiribati,KIR,324,0
Kiribati,KIR,334,0
Kiribati,KIR,340,0
Kiribati,KIR,341,0
Kiribati,KIR,342,0
Kiribati,KIR,344,0
Kiribati,KIR,346,0
Kiribati,KIR,348,0
Kiribati,KIR,350,0
Kiribati,KIR,355,0
Kiribati,KIR,358,0
Kiribati,KIR,361,0
Kiribati,KIR,362,0
Kiribati,KIR,365,0
Kiribati,KIR,367,0
Kiribati,KIR,368,0
Kiribati,KIR,369,0
Kiribati,KIR,382,0
Kiribati,KIR,394,0
Kiribati,KIR,396,0
Kiribati,KIR,407,0
Kiribati,KIR,412,0
Kiribati,KIR,419,0
Kiribati,KIR,425,0
Kiribati,KIR,427,0
Kiribati,KIR,438,0
Kiribati,KIR,440,0
Kiribati,KIR,447,0
Kiribati,KIR,448,0
Kiribati,KIR,450,0
Kiribati,KIR,457,0
Kiribati,KIR,458,0
Kiribati,KIR,460,0
Kiribati,KIR,470,0
Kiribati,KIR,477,0
Kiribati,KIR,478,0
Kiribati,KIR,494,0
Kiribati,KIR,499,0
Kiribati,KIR,500,0
Kiribati,KIR,501,0
Kiribati,KIR,510,0
Kiribati,KIR,512,0
Kiribati,KIR,518,0
Kiribati,KIR,521,0
Kiribati,KIR,522,0
Kiribati,KIR,525,0
Kiribati,KIR,527,0
Kiribati,KIR,528,0
Kiribati,KIR,533,0
Kiribati,KIR,543,0
Kiribati,KIR,551,0
Kiribati,KIR,552,0
Kiribati,KIR,553,0
Kiribati,KIR,554,0
Kiribati,KIR,555,0
Kiribati,KIR,557,0
Kiribati,KIR,558,0
Kiribati,KIR,565,0
Kiribati,KIR,567,0
Kiribati,KIR,579,0
Kiribati,KIR,581,0
Kiribati,KIR,587,0
Kiribati,KIR,600,0
Kiribati,KIR,614,0
Kiribati,KIR,634,0
Kiribati,KIR,649,0
Kiribati,KIR,662,0
Kiribati,KIR,664,0
Kiribati,KIR,678,0
Kiribati,KIR,684,0
Kiribati,KIR,688,0
Kiribati,KIR,701,0
Kiribati,KIR,704,0
Kiribati,KIR,713,0
Kiribati,KIR,715,0
Kiribati,KIR,716,0
Kiribati,KIR,734,0
Kiribati,KIR,735,0
Kiribati,KIR,740,0
Kiribati,KIR,742,0
Kiribati,KIR,743,0
Kiribati,KIR,744,0
Kiribati,KIR,745,0
Kiribati,KIR,746,0
Kiribati,KIR,748,0
Kiribati,KIR,749,0
Kiribati,KIR,758,0
Kiribati,KIR,763,0
Kiribati,KIR,766,0
Kiribati,KIR,777,0
Kiribati,KIR,778,0
Kiribati,KIR,780,0
Kiribati,KIR,788,0
Kiribati,KIR,793,0
Kiribati,KIR,796,0
Kiribati,KIR,801,0
Kiribati,KIR,802,0
Kiribati,KIR,803,0
Kiribati,KIR,811,0
Kiribati,KIR,814,0
Kiribati,KIR,818,0
Kiribati,KIR,820,0
Kiribati,KIR,835,0
Kiribati,KIR,838,0
Kiribati,KIR,842,0
Kiribati,KIR,844,0
Kiribati,KIR,845,0
Kiribati,KIR,846,0
Kiribati,KIR,847,0
Kiribati,KIR,850,0
Kiribati,KIR,851,0
Kiribati,KIR,853,0
Kiribati,KIR,854,0
Kiribati,KIR,855,0
Kiribati,KIR,856,0
Kiribati,KIR,857,0
Kiribati,KIR,858,0
Kiribati,KIR,859,0
Kiribati,KIR,860,0
Kiribati,KIR,863,0
Kiribati,KIR,864,0
Kiribati,KIR,867,0
Kiribati,KIR,869,0
Kiribati,KIR,871,0
Kiribati,KIR,876,0
Kiribati,KIR,881,0
Kiribati,KIR,885,0
Kiribati,KIR,887,0
Kiribati,KIR,891,0
Kiribati,KIR,893,0
Kiribati,KIR,894,0
Kiribati,KIR,896,0
Kiribati,KIR,898,0
Kiribati,KIR,910,0
Kiribati,KIR,912,0
Kiribati,KIR,922,0
Kiribati,KIR,942,0
Kiribati,KIR,943,0
Kiribati,KIR,951,0
Kiribati,KIR,953,0
Kiribati,KIR,956,0
Kiribati,KIR,957,0
Kiribati,KIR,958,0
Kiribati,KIR,963,0
Kiribati,KIR,972,0
Kiribati,KIR,977,0
Kiribati,KIR,978,0
Kiribati,KIR,985,0
Kiribati,KIR,986,0
Kiribati,KIR,990,0
Kiribati,KIR,991,0
Kiribati,KIR,999,0
Kiribati,KIR,1000,0
Kiribati,KIR,1001,0
Kiribati,KIR,1003,0
Kiribati,KIR,1007,0
Kiribati,KIR,1008,0
Kiribati,KIR,1010,0
Kiribati,KIR,1013,0
Kiribati,KIR,1021,0
Kiribati,KIR,1022,0
Kiribati,KIR,1026,0
Kiribati,KIR,1033,0
Kiribati,KIR,1036,0
Kiribati,KIR,1037,0
Kiribati,KIR,1038,0
Kiribati,KIR,1039,0
Kiribati,KIR,1040,0
Kiribati,KIR,1042,0
Kiribati,KIR,1045,0
Kiribati,KIR,1046,0
Kiribati,KIR,1048,0
Kiribati,KIR,1052,0
Kiribati,KIR,1057,0
Kiribati,KIR,1058,0
Kiribati,KIR,1063,0
Kiribati,KIR,1064,0
Kiribati,KIR,1065,0
Kiribati,KIR,1066,0
Kiribati,KIR,1067,0
Kiribati,KIR,1068,0
Kiribati,KIR,1070,0
Kiribati,KIR,1072,0
Kiribati,KIR,1076,0
Kiribati,KIR,1082,0
Kiribati,KIR,1085,0
Kiribati,KIR,1086,0
Kiribati,KIR,1088,0
Kiribati,KIR,1089,0
Kiribati,KIR,1091,0
Kiribati,KIR,1096,0
Kiribati,KIR,1099,0
Kiribati,KIR,1101,0
Kiribati,KIR,1102,0
Kiribati,KIR,1106,0
Kiribati,KIR,1109,0
Kiribati,KIR,1111,0
Kiribati,KIR,1114,0
Kiribati,KIR,1115,0
Kiribati,KIR,1117,0
Kiribati,KIR,1118,0
Kiribati,KIR,1119,0
Kiribati,KIR,1125,0
Kiribati,KIR,1130,0
Kiribati,KIR,1137,0
Kiribati,KIR,1139,0
Kiribati,KIR,1143,0
Kiribati,KIR,1149,0
Kiribati,KIR,1151,0
Kiribati,KIR,1153,0
Kiribati,KIR,1155,0
Kiribati,KIR,1156,0
Kiribati,KIR,1157,0
Kiribati,KIR,1158,0
Kiribati,KIR,1160,0
Kiribati,KIR,1164,0
Kiribati,KIR,1169,0
Kiribati,KIR,1171,0
Kiribati,KIR,1172,0
Kiribati,KIR,1175,0
Kiribati,KIR,1176,0
Kiribati,KIR,1179,0
Kiribati,KIR,1180,0
Kiribati,KIR,1182,0
Kiribati,KIR,1183,0
Kiribati,KIR,1184,0
Kiribati,KIR,1201,0
Kiribati,KIR,1202,0
Kiribati,KIR,1208,0
Kiribati,KIR,1209,0
Kiribati,KIR,1211,0
Kiribati,KIR,1219,0
Kiribati,KIR,1222,0
Kiribati,KIR,1223,0
Kiribati,KIR,1227,0
Kiribati,KIR,1231,0
Kiribati,KIR,1233,0
Kiribati,KIR,1237,0
Kiribati,KIR,1241,0
Kiribati,KIR,1248,0
Kiribati,KIR,1255,0
Kiribati,KIR,1257,0
Kiribati,KIR,1259,0
Kiribati,KIR,1267,0
Kiribati,KIR,1268,0
Kiribati,KIR,1269,0
Kiribati,KIR,1272,0
Kiribati,KIR,1273,0
Kiribati,KIR,1275,0
Kiribati,KIR,1276,0
Kiribati,KIR,1277,0
Kiribati,KIR,1279,0
Kiribati,KIR,1280,0
Kiribati,KIR,1281,0
Kiribati,KIR,1283,0
Kiribati,KIR,1284,0
Kiribati,KIR,1286,0
Kiribati,KIR,1289,0
Kiribati,KIR,1290,0
Kiribati,KIR,1291,0
Kiribati,KIR,1293,0
Kiribati,KIR,1295,0
Kiribati,KIR,1298,0
Kiribati,KIR,1300,0
Kiribati,KIR,1301,0
Kiribati,KIR,1303,0
Kiribati,KIR,1304,0
Kiribati,KIR,1305,0
Kiribati,KIR,1306,0
Kiribati,KIR,1310,0
Kiribati,KIR,1314,0
Kiribati,KIR,1319,0
Kiribati,KIR,1320,0
Kiribati,KIR,1323,0
Kiribati,KIR,1327,0
Kiribati,KIR,1328,0
Kiribati,KIR,1329,0
Kiribati,KIR,1331,0
Kiribati,KIR,1332,0
Kiribati,KIR,1336,0
Kiribati,KIR,1337,0
Kiribati,KIR,1339,0
Kiribati,KIR,1340,0
Kiribati,KIR,1341,0
Kiribati,KIR,1343,0
Kiribati,KIR,1344,0
Kiribati,KIR,1345,0
Kiribati,KIR,1346,0
Kiribati,KIR,1347,0
Kiribati,KIR,1348,0
Kiribati,KIR,1349,0
Kiribati,KIR,1350,0
Kiribati,KIR,1351,0
Kiribati,KIR,1352,0
Kiribati,KIR,1353,0
Kiribati,KIR,1354,0
Kiribati,KIR,1356,0
Kiribati,KIR,1358,0
Kiribati,KIR,1359,0
Kiribati,KIR,1360,0
Kiribati,KIR,1361,0
Kiribati,KIR,1365,0
Kiribati,KIR,1367,0
Kiribati,KIR,1368,0
Kiribati,KIR,1372,0
Kiribati,KIR,1374,0
Kiribati,KIR,1375,0
Kiribati,KIR,1377,0
Kiribati,KIR,1380,0
Kiribati,KIR,1382,0
Kiribati,KIR,1383,0
Kiribati,KIR,1384,0
Kiribati,KIR,1385,0
Kiribati,KIR,1386,0
Kiribati,KIR,1387,0
Kiribati,KIR,1389,0
Kiribati,KIR,1390,0
Kiribati,KIR,1391,0
Kiribati,KIR,1399,0
Kiribati,KIR,1400,0
Kiribati,KIR,1402,0
Kiribati,KIR,1403,0
Kiribati,KIR,1404,0
Kiribati,KIR,1405,0
Kiribati,KIR,1406,0
Kiribati,KIR,1407,0
Kiribati,KIR,1408,0
Kiribati,KIR,1414,0
Kiribati,KIR,1417,0
Kiribati,KIR,1418,0
Kiribati,KIR,1419,0
Kiribati,KIR,1426,0
Kiribati,KIR,1427,0
Kiribati,KIR,1428,0
Kiribati,KIR,1431,0
Kiribati,KIR,1433,0
Kiribati,KIR,1440,0
Kiribati,KIR,1441,0
Kiribati,KIR,1443,0
Kiribati,KIR,1444,0
Kiribati,KIR,1445,0
Kiribati,KIR,1447,0
Kiribati,KIR,1448,0
Kiribati,KIR,1451,0
Kiribati,KIR,1454,0
Kiribati,KIR,1455,0
Kiribati,KIR,1456,0
Kiribati,KIR,1457,0
Kiribati,KIR,1458,0
Kiribati,KIR,1459,0
Kiribati,KIR,1461,0
